Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU44,2583.18291265,OUT045
FDD03,3965.09412567,OUT049
NCH30,1789.89078948,OUT013
FDS60,466.560334641,OUT010
FDG08,2595.7865269,OUT046
FDX38,762.447867626,OUT017
FDD22,3307.64122334,OUT017
FDW51,3787.44932403,OUT013
FDL09,1800.71252845,OUT017
FDZ60,1227.18218463,OUT045
NCH07,2583.18291265,OUT046
NCQ41,2611.66423433,OUT049
FDW04,2480.10877068,OUT049
FDI08,5869.25184573,OUT027
FDR19,542.837518449,OUT019
FDV13,1789.89078948,OUT046
FDB52,2615.59255083,OUT017
FDZ48,2753.38646098,OUT027
NCO14,766.581213249,OUT049
FDZ50,3415.88188192,OUT013
FDN27,280.767396216,OUT019
FDQ60,1334.03014885,OUT013
FDR49,760.213152751,OUT017
DRJ35,1241.24864847,OUT027
DRI49,1789.89078948,OUT017
FDB47,2615.59255083,OUT017
FDP37,304.511514703,OUT010
FDR26,1800.71252845,OUT049
FDY31,358.392921727,OUT019
FDC11,1789.89078948,OUT045
DRP47,4108.82333966,OUT035
NCY54,3309.03962949,OUT018
FDR27,1793.35036678,OUT046
FDQ21,316.639931203,OUT019
NCQ29,1800.71252845,OUT035
FDJ02,1800.71252845,OUT046
FDE21,2461.8787445,OUT018
FDM39,3415.45259196,OUT046
FDZ01,1789.89078948,OUT017
NCB19,1789.89078948,OUT018
FDU03,2606.43890836,OUT046
FDP27,2611.66423433,OUT049
DRF01,1800.71252845,OUT045
FDM03,1789.89078948,OUT049
FDV01,2583.18291265,OUT046
FDS16,3261.09127284,OUT046
FDO45,1182.28457438,OUT035
NCX06,2606.43890836,OUT035
FDP13,690.177953388,OUT046
NCR38,3972.12564054,OUT018
FDA01,1032.41029004,OUT013
FDT26,1789.89078948,OUT017
FDD44,5869.25184573,OUT027
FDB26,990.088010035,OUT013
FDP45,542.837518449,OUT019
NCP55,971.657361935,OUT046
FDT23,1175.9863181,OUT017
FDO51,692.964030778,OUT045
FDA44,971.657361935,OUT046
NCJ31,3921.89780081,OUT018
FDX37,1789.89078948,OUT045
NCD18,3983.73149071,OUT049
FDN40,4094.62367815,OUT027
FDL33,2611.66423433,OUT017
DRF48,1800.71252845,OUT035
FDW08,1789.89078948,OUT035
FDX39,3779.55015911,OUT018
FDB38,2583.18291265,OUT049
FDY46,3392.65477199,OUT018
NCB06,2583.18291265,OUT049
FDA34,3386.77434973,OUT035
FDA35,2467.3584542,OUT045
FDQ07,3899.20478357,OUT035
FDU32,1789.89078948,OUT045
FDU26,1343.83929435,OUT013
FDU13,359.543160079,OUT010
FDO09,4246.0125578,OUT035
FDW03,316.770794716,OUT019
FDB38,2583.18291265,OUT013
FDL26,542.837518449,OUT010
NCN43,1789.89078948,OUT045
FDH08,4062.70938054,OUT045
NCC31,346.890298635,OUT019
FDH14,1793.35036678,OUT035
FDL40,1183.88288712,OUT017
FDD20,3253.62906876,OUT035
NCV53,4151.775279,OUT035
FDD16,1214.36192406,OUT045
FDP24,1789.89078948,OUT035
FDQ25,2595.7865269,OUT045
FDM38,882.2730136,OUT035
NCT18,542.837518449,OUT010
FDM34,1793.35036678,OUT049
DRH37,447.713496191,OUT010
NCE07,1800.71252845,OUT013
FDG12,2467.3584542,OUT013
FDB59,465.112503715,OUT010
FDS10,2602.20298241,OUT018
FDN21,393.779170629,OUT010
FDM02,1180.8705024,OUT045
FDO44,2461.8787445,OUT049
NCN17,1183.88288712,OUT017
FDH16,1789.89078948,OUT018
FDL44,3305.69917624,OUT046
FDY47,1789.89078948,OUT017
DRI39,949.978618476,OUT046
NCX54,1789.89078948,OUT018
FDE59,689.211606336,OUT046
FDO46,3468.37002933,OUT045
DRE13,1789.89078948,OUT046
FDW14,1789.89078948,OUT013
FDF35,1789.89078948,OUT046
FDO50,252.386828598,OUT019
DRF49,1789.89078948,OUT017
FDT60,1789.89078948,OUT049
FDP38,768.097785086,OUT045
FDA31,4094.62367815,OUT027
FDY52,135.105674902,OUT010
FDD03,5869.25184573,OUT027
FDN52,1789.89078948,OUT018
FDU20,314.955891339,OUT010
FDD22,3307.64122334,OUT035
NCB55,126.23416518,OUT019
FDN27,1789.89078948,OUT045
FDD16,1335.94272532,OUT013
FDW48,1200.56537448,OUT046
DRN35,688.493463299,OUT045
FDX25,3410.46440551,OUT049
DRD49,3978.88772647,OUT049
FDE21,316.639931203,OUT019
FDN44,3296.52728895,OUT035
DRC01,768.815928123,OUT049
NCK30,4129.14186772,OUT046
FDU39,1037.54280108,OUT013
FDB49,1789.89078948,OUT013
FDS12,1789.89078948,OUT045
FDR57,2583.18291265,OUT018
FDX22,5869.25184573,OUT027
FDC60,1342.2409816,OUT013
NCE42,4050.57153602,OUT049
NCK42,3843.7524493,OUT049
DRE01,2615.59255083,OUT017
FDE57,3201.6516801,OUT018
DRK59,466.560334641,OUT019
FDB10,4094.62367815,OUT027
FDQ25,2595.7865269,OUT046
FDY26,3890.18256785,OUT017
FDG28,2615.59255083,OUT049
FDM14,2461.8787445,OUT049
NCH29,1789.89078948,OUT049
FDD48,1789.89078948,OUT049
FDC17,3895.11443683,OUT045
DRH49,1303.21224888,OUT027
FDN44,3199.36883625,OUT018
FDC29,1789.89078948,OUT045
DRK01,253.757491325,OUT019
FDD48,1789.89078948,OUT017
FDB59,2611.66423433,OUT013
FDY45,542.837518449,OUT010
FDX60,1789.89078948,OUT035
FDT09,340.588282094,OUT010
DRB24,3201.94844432,OUT018
FDL13,2615.59255083,OUT035
FDN16,1789.89078948,OUT035
FDK57,3175.02642793,OUT013
FDO22,1301.97397137,OUT027
FDC57,444.982851394,OUT010
FDZ13,815.383203488,OUT027
FDW27,1800.71252845,OUT013
FDX10,689.211606336,OUT049
FDY08,1793.35036678,OUT018
FDA49,1225.31251957,OUT017
FDC32,1233.97059913,OUT018
FDO04,921.821070137,OUT035
NCZ54,3204.57981929,OUT013
FDY40,768.097785086,OUT045
FDW36,1192.95639128,OUT045
FDE11,3457.6850911,OUT017
DRE37,1800.71252845,OUT045
NCK19,2611.66423433,OUT017
FDT19,3412.78441022,OUT035
FDE56,1043.30502348,OUT045
FDZ57,251.298920784,OUT010
FDB35,1789.89078948,OUT035
FDF09,122.842904747,OUT010
FDO34,3368.26604122,OUT046
FDA55,3998.23008689,OUT046
NCM18,1789.89078948,OUT035
FDJ20,282.997459455,OUT019
DRQ35,327.89422008,OUT019
FDG02,1800.71252845,OUT013
NCU29,2572.07118125,OUT018
FDL27,1282.82742345,OUT027
NCA54,2602.20298241,OUT035
FDJ32,1130.22606656,OUT035
FDB21,542.837518449,OUT019
FDR46,2572.07118125,OUT035
FDZ32,1208.4619435,OUT046
DRF36,3536.43158356,OUT017
NCU54,3864.27765048,OUT017
NCI31,682.843545838,OUT017
DRA59,2611.66423433,OUT035
NCC55,688.493463299,OUT045
FDE44,762.447867626,OUT018
NCN26,1789.89078948,OUT018
FDC11,1789.89078948,OUT049
FDV24,1800.71252845,OUT035
FDR40,247.440194406,OUT019
NCQ17,2583.18291265,OUT049
FDC46,3500.55218289,OUT045
NCM18,1789.89078948,OUT046
FDK16,2461.8787445,OUT046
FDI28,1177.04075898,OUT017
FDS11,3872.33091584,OUT018
DRD13,1182.36850015,OUT046
FDL36,1226.72659155,OUT035
FDI27,807.122575715,OUT013
FDJ53,282.208719116,OUT019
FDS44,4058.2672598,OUT045
FDE28,2615.59255083,OUT046
FDQ33,3174.97996726,OUT018
FDB37,4141.6725835,OUT017
FDQ31,1180.8705024,OUT045
NCQ05,2580.57436137,OUT046
FDE10,1793.35036678,OUT013
FDF38,685.618594928,OUT017
FDE50,542.837518449,OUT019
DRG37,340.907898998,OUT010
NCH06,2615.59255083,OUT049
FDY14,4254.64202934,OUT045
FDO27,1789.89078948,OUT017
FDQ19,4064.37285852,OUT049
FDZ26,542.837518449,OUT019
FDN51,4207.95020197,OUT013
FDK20,2467.3584542,OUT035
FDD40,3453.27440809,OUT018
DRI25,971.893479542,OUT018
FDH56,1789.89078948,OUT017
FDI36,5869.25184573,OUT027
DRH11,973.580377197,OUT018
NCV18,2461.8787445,OUT017
DRI01,3348.09237714,OUT049
DRE48,3540.15937072,OUT049
FDS51,1034.67390683,OUT035
FDM38,766.374200243,OUT017
FDB60,4094.62367815,OUT027
FDY58,4051.14540916,OUT035
FDY22,2536.03382906,OUT045
FDF11,5869.25184573,OUT027
FDZ51,1789.89078948,OUT035
FDQ45,2611.66423433,OUT017
FDF17,3549.57493857,OUT035
NCF31,2753.38646098,OUT027
FDA37,2477.42993307,OUT013
FDO51,693.682173815,OUT046
FDF34,2611.66423433,OUT013
FDD57,1789.89078948,OUT018
FDO37,4085.93155947,OUT046
FDR49,770.10392435,OUT049
FDS39,3302.61026381,OUT049
FDI48,905.744948729,OUT027
DRM35,3433.39763652,OUT049
FDV57,3429.35014268,OUT035
FDZ55,3209.92460731,OUT013
FDI28,1175.9863181,OUT035
FDS21,1200.06493371,OUT045
FDT34,1789.89078948,OUT013
DRI25,934.683836542,OUT035
FDT47,314.856261804,OUT010
DRH39,1789.89078948,OUT045
NCD54,2572.07118125,OUT045
FDU16,2753.38646098,OUT027
NCW29,1793.35036678,OUT045
FDV25,5869.25184573,OUT027
FDM56,1183.88288712,OUT035
FDZ04,1290.86218668,OUT027
FDG59,122.842904747,OUT019
FDI56,1789.89078948,OUT045
FDS33,1789.89078948,OUT035
FDC23,3403.09015073,OUT049
FDT11,2611.66423433,OUT049
FDG17,4093.95681379,OUT045
FDZ44,1228.32490429,OUT045
FDJ52,2583.18291265,OUT013
DRI23,2583.18291265,OUT046
DRE15,203.643010688,OUT010
NCF07,1789.89078948,OUT013
NCR29,967.508827024,OUT049
FDE44,122.842904747,OUT019
FDT23,1175.9863181,OUT035
NCG06,4251.75960574,OUT017
NCU41,542.837518449,OUT010
FDH46,1789.89078948,OUT017
FDV31,1800.71252845,OUT013
NCT41,2753.38646098,OUT027
FDE22,2753.38646098,OUT027
FDC26,1183.88288712,OUT045
DRF51,682.843545838,OUT017
NCY53,316.093517892,OUT019
FDY21,3513.51494379,OUT017
FDL27,1273.40860111,OUT013
FDZ34,3515.57722074,OUT049
NCF43,344.543900641,OUT010
FDC21,1228.32490429,OUT035
FDL26,3195.55477563,OUT013
FDT25,316.040573145,OUT010
NCR30,1197.10806358,OUT046
DRL23,255.326990774,OUT019
NCR05,3550.56875185,OUT049
NCE19,934.724955748,OUT018
FDY07,700.553001367,OUT035
FDB10,2615.59255083,OUT017
FDP57,1789.89078948,OUT013
FDU48,253.096505209,OUT019
FDH48,1180.8705024,OUT035
FDO33,1789.89078948,OUT035
NCU29,2572.07118125,OUT045
FDW35,693.682173815,OUT046
FDH05,542.837518449,OUT010
FDP26,1193.04302407,OUT049
DRG27,691.879087496,OUT035
FDQ33,3273.86346747,OUT046
FDH20,252.442315507,OUT010
FDV14,1217.244369,OUT046
DRD01,943.800830529,OUT046
NCI17,1789.89078948,OUT049
FDF39,542.837518449,OUT010
FDX37,1789.89078948,OUT046
NCX17,4051.24165702,OUT035
FDN03,2615.59255083,OUT013
NCS41,443.535020468,OUT010
FDH34,3493.55368513,OUT045
NCX53,2501.91763186,OUT018
FDY31,2572.07118125,OUT046
FDD20,3253.62906876,OUT017
FDE51,762.634385056,OUT045
FDV27,1249.89157595,OUT046
FDF16,1800.71252845,OUT035
FDZ02,1193.04302407,OUT049
NCK05,1157.78944377,OUT045
FDM12,1353.25811668,OUT027
NCA05,1800.71252845,OUT018
FDX33,2583.18291265,OUT045
FDM25,2595.7865269,OUT049
FDE41,1188.11450999,OUT018
FDW14,1789.89078948,OUT045
NCD30,1789.89078948,OUT046
FDB23,542.837518449,OUT010
FDF45,1046.93520432,OUT046
FDW20,1789.89078948,OUT017
FDF47,2615.59255083,OUT045
NCR05,542.837518449,OUT019
DRB01,1800.71252845,OUT046
FDE36,3219.22094952,OUT013
FDU56,3446.50631626,OUT049
FDB23,3956.04966655,OUT049
FDN48,1789.89078948,OUT049
FDS43,2611.66423433,OUT013
NCN05,2611.66423433,OUT013
NCL53,3357.85951864,OUT049
FDL56,1789.89078948,OUT046
FDH17,1789.89078948,OUT018
FDP37,1789.89078948,OUT046
FDG09,542.837518449,OUT019
FDA55,4000.03024148,OUT045
FDX31,4052.81701275,OUT049
FDJ41,4249.63448503,OUT045
DRC24,3305.77097665,OUT045
FDQ21,2467.3584542,OUT035
NCT54,1182.28457438,OUT045
FDH08,3986.02781953,OUT049
FDY38,3899.30254822,OUT018
DRM11,542.837518449,OUT010
FDG32,3890.68264396,OUT049
NCH18,4084.62350365,OUT046
FDI20,3899.34376765,OUT035
FDA33,2572.07118125,OUT018
FDN45,3894.32209915,OUT013
FDT45,123.257994393,OUT010
FDR32,4048.8557204,OUT035
FDA48,3938.6997664,OUT017
FDN23,2572.07118125,OUT017
NCR18,691.879087496,OUT035
FDD45,1789.89078948,OUT046
FDI22,3714.76233536,OUT018
FDT09,2488.46557315,OUT013
DRC24,5869.25184573,OUT027
FDT39,2572.07118125,OUT046
FDX28,2461.8787445,OUT045
FDA50,1235.56891187,OUT018
FDT33,4094.62367815,OUT027
FDQ60,1203.4237623,OUT049
NCM19,2461.8787445,OUT018
FDF40,4109.32427238,OUT046
NCI30,2615.59255083,OUT035
FDK34,4072.9231419,OUT049
FDA38,2753.38646098,OUT027
FDT02,688.493463299,OUT045
FDC11,1789.89078948,OUT017
FDD08,691.986655426,OUT046
NCS29,4237.2379916,OUT046
DRI03,464.461377476,OUT010
FDK48,1789.89078948,OUT035
FDM52,2572.07118125,OUT049
FDP49,966.108606617,OUT035
DRA24,2589.55478611,OUT046
NCJ43,1800.71252845,OUT049
FDE11,3457.6850911,OUT045
FDP01,1193.04302407,OUT049
FDQ59,1789.89078948,OUT018
FDA43,466.560334641,OUT019
FDL14,1800.71252845,OUT017
FDV50,286.760675412,OUT010
FDT01,5869.25184573,OUT027
NCC42,1793.35036678,OUT035
FDO28,1208.4619435,OUT046
FDD32,205.611068671,OUT019
FDV45,3492.65261478,OUT035
NCW17,542.837518449,OUT019
NCJ17,1350.24573197,OUT027
NCF18,3554.02145219,OUT049
FDP01,1183.88288712,OUT045
FDH24,2583.18291265,OUT045
FDI38,5869.25184573,OUT027
FDX03,703.417247086,OUT035
FDY28,3871.68432676,OUT046
FDN34,3259.49971959,OUT018
FDJ02,1800.71252845,OUT045
FDW40,343.731292816,OUT019
FDX03,687.314113317,OUT017
FDE17,4094.62367815,OUT027
FDT58,1800.71252845,OUT046
FDI38,3780.78477827,OUT013
FDW22,4035.04629859,OUT035
FDS15,4094.62367815,OUT027
NCX06,2611.66423433,OUT013
DRK47,4058.58297947,OUT035
FDC23,5869.25184573,OUT027
FDM56,228.09510289,OUT010
FDP21,3543.50981,OUT046
FDP58,2615.59255083,OUT046
FDA27,542.837518449,OUT019
FDK41,250.38107082,OUT019
NCH42,4032.64455671,OUT046
FDG29,692.964030778,OUT045
FDW15,2580.57436137,OUT018
FDD28,987.738495692,OUT018
FDQ37,3565.3481266,OUT049
FDC23,3413.7164948,OUT035
FDV13,1789.89078948,OUT035
FDK33,3887.98709479,OUT046
FDO33,1789.89078948,OUT013
FDN21,1800.71252845,OUT017
NCW06,4094.62367815,OUT027
FDI38,3846.87328562,OUT035
FDC21,1353.25811668,OUT027
NCS05,1793.35036678,OUT046
NCN53,689.211606336,OUT049
FDV40,202.050266734,OUT010
FDG60,4061.56880004,OUT017
NCY30,4094.62367815,OUT027
FDM40,1793.35036678,OUT045
NCO30,2611.66423433,OUT046
FDK10,2606.43890836,OUT046
FDM36,2595.7865269,OUT045
FDN10,1789.89078948,OUT013
FDM46,1789.89078948,OUT018
FDX50,1789.89078948,OUT049
FDP33,4113.49226718,OUT045
FDO12,3543.67054801,OUT045
FDC28,1789.89078948,OUT013
FDO31,1789.89078948,OUT045
FDX45,2583.18291265,OUT035
FDV21,1789.89078948,OUT049
FDH04,1235.88672849,OUT049
NCG54,3281.23980995,OUT013
FDO13,1800.71252845,OUT046
FDA09,5869.25184573,OUT027
FDC38,2488.46557315,OUT017
NCO42,2552.68790704,OUT046
FDL45,2472.59412345,OUT049
NCK31,840.584281393,OUT013
FDM39,3431.59332911,OUT017
FDC22,465.112503715,OUT010
FDF46,1789.89078948,OUT046
FDQ37,3560.21910295,OUT045
FDH41,465.112503715,OUT010
FDQ04,692.85082909,OUT046
NCQ02,5869.25184573,OUT027
FDJ57,5869.25184573,OUT027
NCE07,1793.35036678,OUT049
FDE56,1125.03258885,OUT013
FDI20,3839.89782334,OUT049
FDK36,762.447867626,OUT018
FDP08,5869.25184573,OUT027
FDF44,3310.70838932,OUT017
NCU53,1800.71252845,OUT017
FDF47,2615.59255083,OUT035
FDS55,357.813578011,OUT010
FDZ52,272.278240633,OUT010
FDL04,1789.89078948,OUT018
NCM26,2583.18291265,OUT035
FDX43,1800.71252845,OUT049
FDP52,4018.04094708,OUT049
DRK49,692.964030778,OUT045
FDE38,3214.30368108,OUT013
DRF13,2572.07118125,OUT035
FDK41,249.024584052,OUT010
FDJ04,2753.38646098,OUT027
FDZ44,1235.56891187,OUT018
FDS11,3938.9551556,OUT013
FDA55,3949.37515163,OUT049
NCW53,2611.66423433,OUT046
FDB49,2753.38646098,OUT027
FDD23,3488.83595167,OUT017
NCV42,1789.89078948,OUT045
NCZ29,1789.89078948,OUT018
FDQ26,1032.41029004,OUT013
FDV08,686.482768592,OUT017
FDC53,1237.48504123,OUT049
FDV58,465.112503715,OUT010
NCP02,126.23416518,OUT019
DRI37,966.108606617,OUT045
FDQ12,2615.59255083,OUT049
FDE33,1245.00739165,OUT046
FDX27,1183.88288712,OUT045
FDM22,785.662372103,OUT017
NCH30,280.220982905,OUT019
FDC04,2615.59255083,OUT017
FDO38,1200.56537448,OUT046
FDV52,2753.38646098,OUT027
FDB32,1789.89078948,OUT013
FDV43,761.140391247,OUT018
FDI24,3336.12802081,OUT018
FDR40,1789.89078948,OUT017
FDW02,2477.42993307,OUT049
FDE44,768.815928123,OUT049
FDL38,1789.89078948,OUT046
NCT54,211.765147895,OUT010
DRJ39,542.837518449,OUT010
FDW55,4125.83933878,OUT049
DRF13,346.442074933,OUT019
NCW17,3307.65747652,OUT049
FDP13,691.047742771,OUT035
FDS08,2595.7865269,OUT018
NCP17,1130.22606656,OUT035
NCO53,3439.90902556,OUT035
FDH19,2595.7865269,OUT045
FDJ04,1789.89078948,OUT017
FDG10,969.195724678,OUT049
FDA40,209.581803611,OUT010
FDI53,1800.71252845,OUT045
FDU09,313.098873906,OUT010
FDK60,1789.89078948,OUT045
FDR43,682.843545838,OUT017
FDW22,3950.87450888,OUT017
DRP47,542.837518449,OUT010
DRG48,357.062716366,OUT010
FDA14,1183.88288712,OUT035
FDU49,1789.89078948,OUT013
FDK28,4227.35533881,OUT045
FDT19,3403.76324412,OUT046
NCQ42,2477.42993307,OUT045
FDD03,4047.17444297,OUT045
NCM53,1789.89078948,OUT013
NCX53,2498.04081868,OUT045
FDV14,1349.10301231,OUT027
NCZ54,3282.46662563,OUT017
FDB39,1020.99647558,OUT013
DRC24,3305.69917624,OUT046
FDY36,1329.87631411,OUT013
FDN01,2595.7865269,OUT035
DRH25,886.116930531,OUT046
FDV08,694.457519679,OUT046
NCP53,4024.87253282,OUT049
FDU52,347.898979581,OUT010
NCI42,2611.66423433,OUT045
FDZ14,2467.3584542,OUT035
FDF11,4127.03073283,OUT046
FDQ13,1789.89078948,OUT018
FDO32,122.842904747,OUT010
DRJ37,2583.18291265,OUT018
FDY43,1208.4619435,OUT046
NCT41,1800.71252845,OUT017
NCV17,2486.0279317,OUT045
FDM04,947.271472858,OUT027
DRB48,683.80989289,OUT018
FDM24,2583.18291265,OUT013
FDT37,4129.60191976,OUT049
NCO05,252.822114414,OUT010
FDL13,2615.59255083,OUT046
FDL15,1228.32490429,OUT017
FDB11,3874.38209347,OUT018
FDL14,346.12058854,OUT019
FDY10,316.639931203,OUT019
FDJ40,2461.8787445,OUT049
NCW18,4126.13072595,OUT046
NCY06,2486.0279317,OUT013
DRE13,1789.89078948,OUT018
FDA26,3893.68833888,OUT045
NCE19,122.842904747,OUT010
FDE33,1221.48277614,OUT035
DRL59,947.271472858,OUT027
FDY07,766.581213249,OUT046
FDF57,2595.7865269,OUT018
FDM58,2461.8787445,OUT035
FDP26,1308.81609952,OUT027
FDY32,1800.71252845,OUT046
FDD51,122.842904747,OUT010
FDU22,2467.3584542,OUT018
FDZ49,3830.64775573,OUT018
NCI42,2611.66423433,OUT017
FDT04,734.490885474,OUT027
NCU41,3534.17679795,OUT045
FDS56,4243.2181246,OUT045
NCN42,2572.07118125,OUT017
FDK34,4119.59266739,OUT046
FDB03,4039.75883903,OUT017
DRJ25,767.012841804,OUT035
FDT25,4094.62367815,OUT027
FDN20,3223.67760203,OUT013
FDP09,3821.24298933,OUT013
FDM20,542.837518449,OUT019
NCG55,2461.8787445,OUT046
NCP14,2461.8787445,OUT045
NCH06,2615.59255083,OUT046
FDV52,1789.89078948,OUT013
NCL07,691.047742771,OUT035
DRJ11,4094.62367815,OUT027
DRO59,1321.45048866,OUT013
FDW15,358.458478273,OUT010
NCQ30,1228.32490429,OUT035
NCN54,203.643010688,OUT019
FDY01,2753.38646098,OUT027
FDX39,3900.51022977,OUT035
FDH53,1303.21224888,OUT027
FDA57,691.879087496,OUT035
NCC07,261.265045088,OUT010
FDU28,1800.71252845,OUT013
FDK36,122.842904747,OUT010
FDR36,688.089459181,OUT018
NCQ17,2583.18291265,OUT035
FDS28,122.842904747,OUT019
FDE08,2572.07118125,OUT045
FDU22,2467.3584542,OUT046
FDG41,1789.89078948,OUT045
FDO31,244.699977207,OUT010
FDM21,542.837518449,OUT019
FDU40,2611.66423433,OUT017
FDV36,2477.42993307,OUT018
FDT10,1065.59307255,OUT027
FDX38,768.097785086,OUT045
NCU30,4094.62367815,OUT027
NCV06,2611.66423433,OUT049
FDT16,4255.49719811,OUT035
NCP41,1353.25811668,OUT027
FDZ56,2595.7865269,OUT017
FDC22,2611.66423433,OUT035
FDU10,687.408520017,OUT035
FDS46,1789.89078948,OUT045
FDO08,1800.71252845,OUT049
NCV42,1789.89078948,OUT018
FDP33,4106.55057003,OUT035
FDJ12,3758.12036044,OUT046
FDH04,1226.72659155,OUT045
NCU54,3801.52061981,OUT013
FDO36,466.560334641,OUT010
FDT37,5869.25184573,OUT027
FDD14,466.560334641,OUT010
FDA16,3872.27462557,OUT013
NCS42,253.424482089,OUT019
FDP10,255.395337841,OUT019
FDQ28,3309.68989113,OUT049
FDK57,542.837518449,OUT010
FDK02,1789.89078948,OUT013
FDW47,1789.89078948,OUT018
NCC42,1793.35036678,OUT018
FDQ37,3465.93740943,OUT018
FDL40,1208.4619435,OUT046
DRE13,252.000874616,OUT010
FDQ34,1352.11539703,OUT027
NCB54,1789.89078948,OUT046
FDS48,1800.71252845,OUT049
FDO15,1210.98374905,OUT045
NCT30,804.88786084,OUT013
FDU49,2753.38646098,OUT027
FDE21,2461.8787445,OUT046
FDS49,246.502157751,OUT019
FDT38,2753.38646098,OUT027
FDZ01,1789.89078948,OUT045
FDC41,1216.97102437,OUT035
DRG13,542.837518449,OUT010
NCZ42,3995.41307363,OUT018
NCM07,1189.94400656,OUT045
NCV17,2486.0279317,OUT018
DRK39,1789.89078948,OUT035
FDS37,1789.89078948,OUT018
FDV12,315.523966928,OUT019
NCG19,2615.59255083,OUT018
FDS51,1234.54586079,OUT013
NCO14,693.682173815,OUT046
FDC38,2488.46557315,OUT046
FDN15,1793.35036678,OUT046
NCH42,3972.77572811,OUT013
FDQ22,689.211606336,OUT046
FDC05,2611.66423433,OUT013
FDZ31,3431.42786957,OUT013
DRJ23,2611.66423433,OUT049
FDC52,1800.71252845,OUT035
DRD12,251.505719399,OUT010
FDV55,2572.07118125,OUT017
FDD32,1201.61981536,OUT046
FDR01,3607.53470057,OUT049
FDY08,321.525796709,OUT019
FDQ45,2611.66423433,OUT045
DRN11,4094.62367815,OUT027
NCS05,1793.35036678,OUT018
FDY32,1800.71252845,OUT035
NCD31,2589.55478611,OUT045
NCE06,1237.48504123,OUT049
NCP14,2461.8787445,OUT046
NCF18,542.837518449,OUT019
FDF14,2583.18291265,OUT018
FDB22,2583.18291265,OUT017
NCH54,1800.71252845,OUT049
FDU27,768.300838031,OUT035
FDS58,5869.25184573,OUT027
NCU29,2572.07118125,OUT035
FDJ57,3384.90675572,OUT013
FDL56,1789.89078948,OUT049
FDH60,3514.70488897,OUT035
FDN24,928.658416486,OUT018
FDD02,1789.89078948,OUT017
FDP15,4258.55917635,OUT017
FDB28,2753.38646098,OUT027
DRC49,2572.07118125,OUT045
NCG30,1789.89078948,OUT018
FDJ14,1185.14645504,OUT049
FDL52,688.493463299,OUT045
NCG19,4094.62367815,OUT027
NCN41,1228.32490429,OUT035
FDW22,3971.92965629,OUT013
FDI02,1789.89078948,OUT013
FDV51,2589.55478611,OUT045
FDV48,1200.56537448,OUT046
NCL17,345.246875274,OUT019
FDP46,1789.89078948,OUT045
FDU10,688.493463299,OUT045
FDT37,542.837518449,OUT010
FDI27,767.012841804,OUT035
FDN51,4240.67228141,OUT046
FDW07,1180.8705024,OUT035
FDN45,3907.80596487,OUT049
DRN37,2753.38646098,OUT027
DRF48,1800.71252845,OUT049
FDP38,122.842904747,OUT019
NCX18,4094.62367815,OUT027
FDK45,1789.89078948,OUT018
FDZ37,1190.03063935,OUT049
FDS50,3877.33835053,OUT018
NCR54,2611.66423433,OUT018
NCS17,2461.8787445,OUT035
FDV31,1800.71252845,OUT046
DRE27,1183.88288712,OUT017
FDN60,2583.18291265,OUT013
FDK26,3409.76501355,OUT013
FDX37,1789.89078948,OUT018
FDW31,2611.66423433,OUT046
FDX26,2611.66423433,OUT018
DRL49,253.096505209,OUT019
FDU49,1789.89078948,OUT017
FDY58,4034.86674045,OUT046
FDN03,2615.59255083,OUT045
NCV06,466.560334641,OUT010
FDH53,1178.27903648,OUT045
FDG31,1166.18076951,OUT018
NCC06,3306.09636664,OUT045
FDS13,2615.59255083,OUT049
FDP16,4104.79866392,OUT035
FDA35,2467.3584542,OUT013
DRP47,3976.3223095,OUT018
FDY28,542.837518449,OUT010
FDY20,1206.30312661,OUT035
NCH30,1789.89078948,OUT017
NCR29,125.711538451,OUT019
NCP05,2572.07118125,OUT013
NCF30,288.358866081,OUT019
FDA08,2589.55478611,OUT035
FDN51,5869.25184573,OUT027
FDH12,1252.90396067,OUT046
FDY39,3484.60097518,OUT017
NCO53,3446.62117384,OUT045
FDB40,2572.07118125,OUT046
FDH02,1191.44471132,OUT049
FDY11,1282.82742345,OUT027
FDQ09,281.305664712,OUT019
FDP16,4052.89078184,OUT013
NCF55,682.843545838,OUT018
FDY09,1308.81609952,OUT027
FDY39,3484.60097518,OUT045
NCU53,1800.71252845,OUT049
NCT41,1800.71252845,OUT049
FDJ45,689.211606336,OUT046
FDR28,2585.39894988,OUT013
FDN08,1789.89078948,OUT013
FDJ07,1789.89078948,OUT049
FDZ09,4094.62367815,OUT027
FDQ14,1800.71252845,OUT017
FDY12,816.734601381,OUT027
FDK57,3262.01168633,OUT046
FDD20,3298.08839884,OUT049
FDS36,2461.8787445,OUT018
FDI40,1789.89078948,OUT049
FDJ40,2461.8787445,OUT045
FDE08,2572.07118125,OUT013
DRK01,1789.89078948,OUT013
FDC58,693.682173815,OUT049
FDE50,3544.13068971,OUT046
FDX48,1800.71252845,OUT035
DRM35,3317.88008929,OUT018
FDG41,1789.89078948,OUT013
FDB52,2615.59255083,OUT046
FDV19,2583.18291265,OUT045
DRG48,2572.07118125,OUT017
FDI26,2604.1036007,OUT013
FDU11,284.082141262,OUT019
FDF59,311.448796538,OUT019
FDR07,1237.48504123,OUT049
